username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Robert Littal BSO,18823758,"Los Angeles, CA",2023-01-14 23:49:42,Seahawks trying to sack Purdy https://t.co/UpAhW5AmvU,5,Twitter for iPhone,
Jonny's Lasagna ⚾️,1412583242541133824,"Los Angeles, CA",2023-01-14 23:49:34,That’s game. Seahawks fought their asses off but they had to play perfect football to have a chance to win,3,Twitter for iPhone,
Chris,424653996,LA,2023-01-14 23:49:27,Seahawks are pathetic LMFAO,0,Twitter for iPhone,
Vino,243788994,LA,2023-01-14 23:49:25,Seahawks put up a great fight for 3 quarters but that’s all she wrote,0,Twitter for iPhone,
the homie,58291322,Los Angeles ,2023-01-14 23:49:24,Well… the Seahawks fought hard lol,0,Twitter for iPhone,
Paul Bikibili,49716396,"Los Angeles, CA",2023-01-14 23:49:16,Seahawks getting cooked,0,Twitter for iPhone,
EXECUTE ORDER 66 🇳🇬☠️♠,120266752,"Los Angeles, CA",2023-01-14 23:49:00,"Good try, Seahawks.",0,Twitter for Android,
JoRdAn,768721218,"Los Angeles, CA",2023-01-14 23:48:58,Seahawks… don’t break my heart,0,Twitter for iPhone,
Jonathan Murillo,1697360010,"Norwalk, CA",2023-01-14 23:48:55,Man Seahawks shit the bed smh,0,Twitter for Android,
💰,991328720639016961,"Los Angeles, CA",2023-01-14 23:48:48,@Seahawks go home,0,Twitter for iPhone,
Luckyiam,19951742,South Central Los Angeles,2023-01-14 23:48:42,seahawks can’t tackle,0,Twitter for iPad,
BRYAN🎃,1202824664,,2023-01-14 23:48:26,Seahawks defense ain’t fucking smiling now are they ! MITCHELL TD !,0,Twitter for iPhone,
WeGotAQB,45109264,"Manhattan Beach, CA",2023-01-14 23:47:36,Purdy just lighting the Seahawks… on cue.,0,Twitter for iPhone,
Wavy🌊,1505204768649719814,Long Beach-Los Angeles,2023-01-14 23:47:01,Yea Seahawks its over,0,Twitter for iPhone,
Brian Beltran,2429409822,"East Los Angeles, CA",2023-01-14 23:46:27,I hope you #Seahawks fan are bashing Geno like you would’ve done if it was Russ,0,Twitter for iPhone,
Dr. Chris Torn and Frayed Wilhelm,2680865160,"Los Angeles, CA",2023-01-14 23:44:18,"@SONTSeattle The national media, of course, only complain when the refs miss calls in the Seahawks' favor.",0,Twitter Web App,
Sal,474420344,Los Angeles,2023-01-14 23:43:49,Pinche Seahawks,0,Twitter for iPad,
Nate Boyer,98040670,"Los Angeles, CA",2023-01-14 23:43:25,@SeattleCoffey @Seahawks @VetsandPlayers I’m so torn! Grew up a HUGE @49ers fan 😢,0,Twitter for iPhone,
ClutchPoints,3312776298,"Los Angeles, CA",2023-01-14 23:41:36,Seahawks fans right now 😧 https://t.co/oDUCMkxj2Q https://t.co/OgrlDUt1La,7,TweetDeck,
ClutchPoints,3312776298,"Los Angeles, CA",2023-01-14 23:40:16,"🚨 SEAHAWKS FUMBLE IT

Charles Omenihu gets the strip sack and Nick Bosa recovers it!

https://t.co/4lLleun0nt",6,TweetDeck,
Grant Goldberg,230988887,"Los Angeles, CA",2023-01-14 23:39:38,the worst thing that could have happened is the Seahawks giving me hope,4,Twitter for iPhone,
Ethan Shirazi,3875665753,"Los Angeles, CA",2023-01-14 23:39:32,Big blown opportunity by the Seahawks after fumbling the ball into the niners hands🤦‍♂️,1,Twitter for iPhone,
Jeff,1497953272853762050,"Los Angeles, CA",2023-01-14 23:39:23,@SeeSawRrr Seahawks looked good until that last play,0,Twitter for iPhone,
Ted Buddwell 🏀🏈,1417004174189813760,"Los Angeles, CA",2023-01-14 23:39:01,Seahawks fan after that Geno Smith fumble https://t.co/9LJtaABXyF,4,Twitter for iPhone,
Dr. Chris Torn and Frayed Wilhelm,2680865160,"Los Angeles, CA",2023-01-14 23:38:51,"Okay, that was unfortunate.  😔  #Seahawks",0,Twitter Web App,
❤️‍🔥,2398096081,"Los Angeles, CA",2023-01-14 23:38:42,Oh Seahawks 😭😢,0,Twitter for iPhone,
NFL Research,771160003793170432,"Los Angeles, CA",2023-01-14 23:38:36,"Brock Purdy is the 2nd rookie in the Super Bowl era with a pass TD and rush TD in a playoff game.

He joined former… https://t.co/KxO7aGSxd1",39,Twitter for iPhone,
Larry Brown Sports,197528800,Los Angeles,2023-01-14 23:38:34,Seahawks’ Johnathan Abram commits dirty move on Deebo Samuel https://t.co/1g5LOq6qSU,0,dlvr.it,
Andy,157857583,"Los Angeles, CA",2023-01-14 23:38:30,That’s probably it the Seahawks just lost all there live on that one,0,Twitter for iPhone,
big dawg LT,282667596,"Long Beach, CA",2023-01-14 23:38:24,Might be blouses for Seahawks,0,Twitter for iPhone,
Melanie,42170824,"Los Angeles, CA",2023-01-14 23:38:19,Seahawks 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️,0,Twitter for iPhone,
PRATTA P,129155482,"Los Angeles, CA",2023-01-14 23:37:08,The Dink and Dunk is not going to win the Seahawks this game if they come away with 3 this game is over Mark my words!,0,Twitter for Android,
Andy,157857583,"Los Angeles, CA",2023-01-14 23:36:26,Niners letting the Seahawks ball 👀,0,Twitter for iPhone,
Jose,1888197260,"Los Angeles, CA",2023-01-14 23:36:05,"@Seahawks are winning this game !!!!
Upset incoming",0,Twitter Web App,
Larry Brown,23909137,Los Angeles,2023-01-14 23:35:29,Seahawks safety Johnathan Abram got away with a dirty move on Deebo Samuel https://t.co/V1xRbhMgfU,0,Twitter Web App,
Mr Unlimitedddddd,80882543,"Del Amo, CA",2023-01-14 23:35:25,Do the Seahawks fear the LBs so much that they continue to run slam and inside runs?,0,Twitter for Android,
(Raquel) KB💜💛,34203989,"Los Angeles, CA",2023-01-14 23:34:10,@DKyle24 All game being way too easy for the Seahawks,0,Twitter for iPhone,
big bLUKE,1264709103990931458,"Los Angeles, CA",2023-01-14 23:34:02,"Win or lose, the Seahawks Offensive Line still won’t get enough credit for what they’re doing right now.",0,Twitter for iPhone,
Sal,474420344,Los Angeles,2023-01-14 23:33:11,First down Seahawks!,0,Twitter for iPad,
vm🚹,2667672072,Los Angeles,2023-01-14 23:31:53,hope Geno can lead the seahawks to a W,0,Twitter for iPhone,
lisah,17547372,LA,2023-01-14 23:31:38,Geno and the Seahawks keep moving the ball. Go Hawks!!! This is a surprisingly good game.,0,Twitter for iPhone,
Akumi 🇨🇩,1518380299108831232,"Los Angeles, CA",2023-01-14 23:31:37,I want Seahawks to win,0,Twitter for iPhone,
🅓 🅦,18948812,"Los Angeles, CA",2023-01-14 23:31:32,Seahawks moving Geno all over the field on almost all throws helping neutralizing the 9er front 4 pass rush. Ryan’s… https://t.co/6NQu2kSGmW,0,Twitter for iPhone,
Reuben Hernandez,1393542794,"Canoga Park, Los Angeles",2023-01-14 23:31:19,Ngl hearing @Joe_Davis call this Seahawks/Niners Wild Card Game has me missing @Dodgers baseball,0,Twitter for iPhone,
Jonny's Lasagna ⚾️,1412583242541133824,"Los Angeles, CA",2023-01-14 23:30:57,Seahawks have really impressed me so far. Doing a lot more offensively than I expected,1,Twitter for iPhone,
Kourtnee Monroe,567310980,"Manhattan, NY",2023-01-14 23:28:14,@MixMamba35 @Seahawks @49ers You know it!!!,0,Twitter for iPhone,
Randy Albitre,1484681803583479814,"Los Angeles, CA",2023-01-14 23:28:09,"Went to the store 10-0 #49ers. 
Got back 17-16 #Seahawks? 🤷‍♂️
Taking the lead back. #wildcardweekend #NFL https://t.co/8A3rVrn1Ma",0,Twitter for Android,
D.J.,460569501,"Inglewood, CA ",2023-01-14 23:27:47,Seahawks/9ers 🍿👀,0,Twitter for Android,
NewJackSwingEra,706898817711366144,"Los Angeles, CA",2023-01-14 23:26:53,"@49ers @brockpurdy13 That's what Jonathan Abram (#23) of the Seahawks gets, tried to twist Deebo's ankle. Brock Pur… https://t.co/IJD5ERirj9",0,Twitter Web App,
Mbappé Better,290119862,Los Angeles,2023-01-14 23:26:14,"Seahawks can score, I’m not worried",0,Twitter for iPhone,
(Raquel) KB💜💛,34203989,"Los Angeles, CA",2023-01-14 23:25:05,@BleacherReport @NFLonFOX FUX the Seahawks dirty selves … never love for this team never,0,Twitter for iPhone,
Quintin Allen Bell,430478004,"Los Angeles, CA",2023-01-14 23:24:49,Seahawks gotta draft a linebacker or two. Man those guys are a liability out there.,0,Twitter Web App,
BRYAN🎃,1202824664,,2023-01-14 23:24:29,"Fuck the Seahawks bunch of bitch ass mfs, I hope the defense goes hard after that Deebo shit",0,Twitter for iPhone,
Jorge Montanez,54339664,"Los Angeles, CA",2023-01-14 23:24:05,Appreciate the Seahawks for trying to do Deebo dirty and lighting a fire under the team. Niners needed that TD. #FTTB,0,Twitter for iPhone,
Kimus,347890172,"Hollywood, Los Angeles",2023-01-14 23:24:01,Fuck Seahawks,1,Twitter for iPhone,
Madame,1072651401233260544,"Los Angeles, CA",2023-01-14 23:23:46,@BleacherReport @NFLonFOX Can we talk about how the Seahawks have a Kobe Bryant and a Michael Jackson on their team? 🤣🤣🤣,0,Twitter for iPad,
RJ - RamseysHouse 🥷🏾,1351325633171734530,"Los Angeles, CA",2023-01-14 23:23:13,I dont watch seahawks so i heard the announcer say tariq woolen im already alcoholed smd,0,Twitter for iPhone,
never-ending nothingness,1375786314986004481,Los Angeles,2023-01-14 23:22:38,"live look at Russell Wilson 

#49ers #seahawks https://t.co/iFuo0WtUkd",0,Twitter Web App,
Desten Arnold,909317942956797952,"Los Angeles, CA",2023-01-14 23:22:14,@jrichardgoodman Seahawks playing dirty a little it,0,Twitter for iPhone,
(Raquel) KB💜💛,34203989,"Los Angeles, CA",2023-01-14 23:22:05,@49ersSportsTalk @NFLOfficiating Dirty ass Seahawks completely a dirty play,1,Twitter for iPhone,
Rl_ish_,84935876,los angeles,2023-01-14 23:22:02,Prediction niners over Seahawks 27-17,0,Twitter for iPhone,
Alec,1320606182038528002,"Los Angeles, CA",2023-01-14 23:21:53,The refs absolutely refuse to call flags on the Seahawks,0,Twitter for iPhone,
Brian Y,1472818076743880705,"Los Angeles, CA",2023-01-14 23:21:47,Things are getting CHIPPY between the Niners and Seahawks 👀👀https://t.co/GzoeuAhvyZ,5,Twitter for iPhone,
Lou Saliba,148046480,Los Angeles,2023-01-14 23:21:25,@LRiddickESPN when do the refs start calling penalties on the Seahawks? Asking for a friend…,0,Twitter for iPhone,
nate duchene,80957723,"los angeles, ca",2023-01-14 23:20:44,@NinersNation Jonathan Abram. I’m a Seahawks fan and not the *least* bit surprised.,0,Twitter for iPhone,
ALAYO,2941126909,"Los Angeles, CA",2023-01-14 23:20:42,"Y’all really thought the seahawks wouldn’t play for @PeteCarroll 😭
Y’all don’t understand how much players like him.",0,Twitter for iPhone,
glizock ❄️,1569878841983905793,"Long Beach, CA",2023-01-14 23:20:21,seahawks always been known to play dirty that shit weak,0,Twitter for iPhone,
JAY❤️‍🔥,46726207,"Long Beach, CA",2023-01-14 23:20:14,Dirty ass Seahawks smh,0,Twitter for iPad,
John Merryman,827904866987102209,"Los Angeles, CA",2023-01-14 23:19:17,@Blitz_Burgh Watching the Niners-Seahawks and seeing the diff solid offensive scheming can make. Purdy's missing so… https://t.co/QCrzz2tPgD,0,Twitter Web App,
CS Henley,124203073,"Los Angeles, CA",2023-01-14 23:19:14,"@NFL get a hold of your refs.  We know they are all pulling for the Seahawks, but another unsportsmanlike penalty n… https://t.co/C7GN9bkZL6",0,Twitter Web App,
💰,991328720639016961,"Los Angeles, CA",2023-01-14 23:18:59,Seahawks fucking suck dirty ass team,0,Twitter for iPhone,
Mike Guardabascio,58113197,"LONG BEACH, CA",2023-01-14 23:18:48,Fuck the dirty ass fucking Seahawks man,3,Twitter for iPhone,
Brian Y,1472818076743880705,"Los Angeles, CA",2023-01-14 23:18:44,The Niners and Seahawks right now: https://t.co/SXQBQV87t3,12,Twitter for iPhone,
✭ 𝑷𝒂𝒓𝒊𝒔𝒂 𝑴𝒊𝒄𝒉𝒆𝒍𝒍𝒆 ✭,15519893,"Los Angeles, CA",2023-01-14 23:18:38,I forgot how dirty Seahawks are with that leg shit,0,Twitter for iPhone,
Robert Littal BSO,18823758,"Los Angeles, CA",2023-01-14 23:18:13,Just murdering the Seahawks on those crossers,0,Twitter for iPhone,
Aurelio Zepeda,411150970,"Boyle Heights, Los Angeles",2023-01-14 23:17:56,Dirty ass Seahawks bro!!!!,1,Twitter for iPhone,
Ni (Naj) Redd,1240338903518699520,"Los Angeles, CA",2023-01-14 23:17:24,@flashpicks 30-27 Seahawks 😩,0,Twitter for Android,
GOODY2SNEAKERS🏀💜💛⚡️,1216422102758084608,"Inglewood, CA",2023-01-14 23:16:24,Let’s go Seahawks 💙🥶😈😂,0,Twitter for iPhone,
Cappit,1574589131497185285,Los Angeles,2023-01-14 23:15:58,"Who cashed on DK Metcalf today? 😤

#GamblingTwitter 
#Seahawks #FTTB https://t.co/a7nZXHtfRD",0,Twitter Web App,
Mr.StealYoTacos 🌮,1605102718439239681,"Downey, CA",2023-01-14 23:14:34,Let’s go Seahawks,0,Twitter for iPhone,
Law Murray 🥳,66042578,LA County,2023-01-14 23:14:06,"It's NFL playoff time so yeah best of luck to the Seahawks, 49ers, Chargers, Jaguars, Bengals, Ravens, Eagles, Viki… https://t.co/gQmx88wN8b",0,Twitter Web App,
Mikey DellaVella,95997344,"Los Angeles, CA",2023-01-14 23:14:02,@AlexWilsonESM If giants and Seahawks both go on a run the nfc champ game would be at MetLife 🤯🤯,0,Twitter for iPhone,
Scott Kramer⚡️,22875972,"Los Angeles, CA",2023-01-14 23:13:22,@MattVerderame Nobody the way the Seahawks are coming back…,0,Twitter for iPhone,
K.T,30493329,"ÜT: 34.435833,-119.816408",2023-01-14 23:11:47,"Brock out there #Poopin 😂
#GetEm @seahawks 
#nflfootball @49ers 
#california #WestCoast #footballsaturdays🏈… https://t.co/qeVyZz2YyV",0,Instagram,"{'type': 'Point', 'coordinates': [-118.2445, 34.0564]}"
ISO heavy wit the heazy,165662889,"Los Angeles, CA",2023-01-14 23:09:34,@rainnwilson @Seahawks Talk that shit,0,Twitter for iPhone,
🍁,1006043465220702208,"Los Angeles, CA",2023-01-14 23:08:52,@rony_vee LFG Seahawks,0,Twitter for iPhone,
Subscribe To Rae’s Podcast On YOUTUBE,967130531669446662,"Los Angeles, CA",2023-01-14 23:08:33,Today is tough my mans play for seahawks and my prediction was 49ers to make super bowl 🙆🏾‍♂️.  2nd half ready Kopy… https://t.co/o2V0QP2wcu,0,Twitter for iPhone,
Kung Fu Keen,85986844,LA,2023-01-14 23:08:07,Seahawks with a perfect 2nd quarter,0,Twitter for iPhone,
Emil C. McClellan,507953305,South LA,2023-01-14 23:07:11,We playing with house money baby and it feels good. https://t.co/qBzQ84uxXK,0,Twitter Web App,
Ethan Miller,1604179668583608320,"Los Angeles, CA",2023-01-14 23:06:35,No one was talking about the possibility of the Seahawks playing the Eagles in the Divisional Round but here we are!!!,0,Twitter for iPhone,
SubIsPog (9-8) #7,1101625758936518657,"Los Angeles, CA",2023-01-14 23:06:35,@Seahawks @Toyota HOW ARE WE WINNING,0,Twitter for Android,
🖕🏼😓,1047187771,,2023-01-14 23:06:28,HAWKSSSSSSSSSS https://t.co/HQPZIam6C7,0,Twitter for iPhone,
Robert Littal BSO,18823758,"Los Angeles, CA",2023-01-14 23:06:13,@AirmanSandoval I knew Seahawks would keep it close. They have to make Purdy beat them. He’s looking a little shaky,0,Twitter for iPhone,
BIG B,147359695,"Inglewood, CA",2023-01-14 23:05:57,I hope the Seahawks win,0,Twitter for iPhone,
dre exotic,2345907871,"Los Angeles, CA",2023-01-14 23:05:47,Seahawks showed up,0,Twitter for iPhone,
Skip Bayless,43139414,Los Angeles,2023-01-14 23:05:39,Now Niners have to hope Brock Purdy doesn't throw it to the Seahawks at the worst possible time.,31,Twitter Web App,
following the teachings of the great Shimon Hayut,232386011,Los angeles ca,2023-01-14 23:04:36,If Seahawks win I gotta be near @figueroyce when it happen he finna be jokes,0,Twitter for iPhone,
MB,760128887254769664,"Los Angeles, CA",2023-01-14 23:04:25,@Naz1842069 @49ers niners only hole in the defense is through the air and the seahawks are exposing them. I wouldnt… https://t.co/blR2qF8PDO,0,Twitter Web App,
LA Fan (5-12) 🏆🏆,1035385177931829248,"Los Angeles, CA",2023-01-14 23:04:16,@Seahawks @Toyota Come on Seahawks,1,Twitter for iPhone,
DJ LOONEY,43801870,"Los Angeles, CA",2023-01-14 23:04:16,@washingtonkeem He On The End Of Every Play That The Seahawks Scored On smh,0,Twitter for iPhone,
SecretAgentHam,23558363,"Los Angeles, CA",2023-01-14 23:04:06,"A 49ers choke job in the first round would make me so happy. Can’t believe I’m rooting for the Seahawks here, but I… https://t.co/H4FRY6phF6",0,Twitter for iPad,
M B🐀,89837060,"Santa Monica, California",2023-01-14 23:03:32,Feels like a real @SickosCommittee game brewing between the Seahawks and 49ers.,0,Twitter for iPhone,
SubIsPog (9-8) #7,1101625758936518657,"Los Angeles, CA",2023-01-14 23:03:16,@Seahawks @budlight @GenoSmith3 LET GENO COOK,0,Twitter for Android,
Eric Davis,1175115521580093440,"Los Angeles, CA",2023-01-14 23:03:14,"First half played out about as well as the Seahawks could have hope, and they’re one play from disaster. Like I sai… https://t.co/8DBl0xMPMh",17,Twitter for iPhone,
Nah’Shon Hyland Enjoyer 🦴,1560779938948517888,dm for noti’s,2023-01-14 23:03:14,what a fantastic season and we’re gonna lose to the fucking seahawks i can’t man,2,Twitter for iPhone,
S Roc,74076514,"Los Angeles, CA",2023-01-14 23:03:11,These Seahawks not laying down @ all…,0,Twitter for iPhone,
C,2167804686,"Carson, CA",2023-01-14 23:02:51,Seahawks have NOTHING to lose but the Niners have EVERYTHING TO LOSE. Remember that,0,Twitter for iPhone,
Lakers Insiders,945028713015427072,"Los Angeles, CA",2023-01-14 23:02:36,Regardless of what happens shout out to the Seahawks. They really showed up ready to ball out and are fighting every play. Love to see it.,0,Twitter for iPhone,
Emil C. McClellan,507953305,South LA,2023-01-14 23:02:24,"Playoff Geno is just different. 49ers look scared. Again, we aren't supposed to be here. We were only supposed to w… https://t.co/hgXXGHsLKm",0,Twitter Web App,
(Raquel) KB💜💛,34203989,"Los Angeles, CA",2023-01-14 23:02:16,LMAOOOO the Seahawks too happy &amp; it’s only halftime… also some of y’all are WEIRDOS how do y’all over criticize a r… https://t.co/N541Q1IQpw,1,Twitter for iPhone,
worny 🧊,1342442173330038788,"Manhattan Beach, CA",2023-01-14 23:02:15,@Seahawks @Toyota W as a colts fan,0,Twitter for iPhone,
food stamps,1418208721998475274,"Los Angeles, CA",2023-01-14 23:02:13,Let’s go @Seahawks @fliff $$$,0,Twitter for iPhone,
jeremiah mott,1064601458,"Pasadena, CA",2023-01-14 23:02:09,seahawks playing some inspiring football rn,0,Twitter for iPhone,
LA RAMS FOOTBALL,1433937060218368000,"West Hollywood, CA",2023-01-14 23:02:03,Fuck Brock Purdy #Seahawks  @Seahawks #RamsHouse @RamsNFL https://t.co/oQheMl4BrL,0,Twitter for iPhone,
Jake Olson,3249845796,Los Angeles CA,2023-01-14 23:01:56,Seahawks making Purdy feel a kind of pressure he hasn’t felt all year!,0,Twitter for iPhone,
joshua ✍🏽,1137607933112381441,"Los Angeles, CA",2023-01-14 23:01:50,Good Shit Seahawks,0,Twitter for iPhone,
Cappit,1574589131497185285,Los Angeles,2023-01-14 23:01:39,"@FDSportsbook @NFL Who’s advancing to the Divisional Round?

#Seahawks #FTTB",0,Twitter for iPhone,
Mindlink,2931599377,Los Angeles,2023-01-14 23:01:28,@ShannonSharpe Compound that bad decision with a late hit on Geno Smith and the 49ers gave the Seahawks 3 free poin… https://t.co/zotcnDYsGd,0,Twitter Web App,
EXECUTE ORDER 66 🇳🇬☠️♠,120266752,"Los Angeles, CA",2023-01-14 23:01:20,Joel McHale is a Seahawks fan too so here's hoping his team wins.,0,Twitter for Android,
Woodboi310😀🌴🇲🇽🇺🇸✌🏽🌎🖤🖤🖤🏁🏁🏁,989349541953458177,"Inglewood, CA",2023-01-14 23:01:14,@PatMcAfeeShow the @Seahawks kicker a daawwwgggg https://t.co/i1rLZwwzJm,0,Twitter for Android,
Vlad 🧀🏈,1283847921654329344,"Los Angeles, CA",2023-01-14 23:01:04,@NFL @Seahawks Man. Detroit about to get another donation from Seattle for getting them in the playoffs. Playing great ball,0,Twitter for Android,
D.Lee ♠️,2412099397,"Los Angeles, CA",2023-01-14 23:00:53,@49ers and @Seahawks  y’all mf need to play some defense this next half no paints allowed,0,Twitter for iPhone,
Tyler Drohan,193053224,"Los Angeles, CA",2023-01-14 23:00:52,The 49ers look like a team that believes everything that’s been said about them. The Seahawks look like a team who… https://t.co/kpxyySoNBd,0,Twitter for iPhone,
never-ending nothingness,1375786314986004481,Los Angeles,2023-01-14 23:00:46,"these gahhdamn Seahawks
👀👀👀👀

Russell Wilson at home right now:

#seahawks #49ers https://t.co/V0bqfSbl1Z",0,Twitter Web App,
JohnnyPicks,1335478456876847106,"Los Angeles, CA",2023-01-14 23:00:34,"1/14 

🏈 1U Seahawks 2H +6.5 (-110)
🏈 1U 2H under 21.5 (-110)",0,Twitter for iPhone,
Khalil Jackson,404855689,"Los Angeles, CA",2023-01-14 23:00:24,Jimmie ward gave the Seahawks the lead at half. Easy money,0,Twitter for iPhone,
NFL Network,19362299,"Inglewood, CA",2023-01-14 23:00:23,"56 yards for the lead at half 👀

Jason Myers puts the #Seahawks up 17-16 on the road #SuperWildCard",14,TweetDeck,
Kevin Carlos,2351753798,"Los Angeles, CA",2023-01-14 23:00:09,I picked the niners the win this game easily but then Seahawks fighting 👀😤,0,Twitter for iPhone,
Chris Guzman 🏆,19135664,"Los Angeles, CA",2023-01-14 23:00:07,Love how the Seahawks are making this interesting.,0,Twitter for iPhone,
FSG Ocho 🇲🇽,751872638767599616,"Los Angeles, CA",2023-01-14 22:59:55,"@bmoneyxhoney love my seahawks 🫶🏼 but yeah, they gotta hire you",0,Twitter for iPhone,
PJ,4878533201,"Los Angeles, CA",2023-01-14 22:59:51,If 49ers get beat out by the Seahawks that gonna be insane.,0,Twitter Web App,
ClutchPoints,3312776298,"Los Angeles, CA",2023-01-14 22:59:51,"Jason Myers drills it from 56 yards to give the Seahawks the lead entering halftime 🙌

https://t.co/cOgxn9xTkZ",3,TweetDeck,
Benny B🇲🇽,3222577626,"Venice Beach, Los Angeles",2023-01-14 22:59:43,Seahawks came to play. 👀,0,Twitter for iPhone,
Fangirl Sports Network,760564467495165953,"Los Angeles, CA",2023-01-14 22:59:40,"#SEAvsSF Halftime:

#Seahawks: 17
#49ers: 16

#NFLPlayoffs",1,Twitter for iPhone,
E s Wilson,2815455792,Los Angeles,2023-01-14 22:59:36,Haha dumb ass PF by the 49ers gives the Seahawks the lead. https://t.co/Gh0LqSmrMr,0,Twitter for Android,
Steven Schreck,23074458,"Los Angeles, CA, USA",2023-01-14 22:59:31,"Since the @RamsNFL are out, hoping @Seahawks beat SF ! Go @PeteCarroll",0,Twitter for iPhone,
Brian Y,1472818076743880705,"Los Angeles, CA",2023-01-14 22:59:20,@NFL @Seahawks Jimmie Ward: https://t.co/aSCt9SMugI,4,Twitter for iPhone,
LA RAMS FOOTBALL,1433937060218368000,"West Hollywood, CA",2023-01-14 22:59:11,Seattle BEAT the San Francisco Human Centipedes #RamsHouse @RamsNFL @Seahawks #seahawks,0,Twitter for iPhone,
Mark Gonzalez,1170907394,"Los Angeles, CA",2023-01-14 22:59:03,Seahawks with the upset,1,Twitter for iPhone,
prod 😈❄️,3109300020,"Los Angeles, CA",2023-01-14 22:59:00,GO HAWKS BABY #SEAHAWKS,0,Twitter for iPhone,
Ben Stein,536741606,Los Angeles,2023-01-14 22:58:58,Holy shit #Seahawks,0,Twitter for iPhone,
Ethan Shirazi,3875665753,"Los Angeles, CA",2023-01-14 22:58:50,That was a huge penalty to get the Seahawks a field goal to take the lead going to halftime!,0,Twitter for iPhone,
Jose Garcia.,1689683840,"Whittier, CA",2023-01-14 22:58:39,Don’t sleep on Seahawks… I can see them being the underdogs in playoffs!,0,Twitter for iPhone,
Aditya Sood,7395552,"Los Angeles, CA",2023-01-14 22:58:39,DO YOU BELIEVE IN (first half) MIRACLES!!! #Seahawks,0,Twitter for iPhone,
Cole,404686315,"Los Angeles, CA",2023-01-14 22:58:32,Seahawks said yal gon fight for this!!! 😂,1,Twitter for iPhone,
Coach Jason Brown,4444253355,"Compton, CA",2023-01-14 22:58:31,Leggo Seahawks! Leggo!!,9,Twitter for iPhone,
Rams fan123,1371311686389440513,"Los Angeles, CA",2023-01-14 22:58:27,What a kick. Seahawks have the lead going into the half #SEAvsSF,0,Twitter for iPhone,
JMG,330385908,"Los Angeles, CA",2023-01-14 22:58:25,Seahawks 👀,0,Twitter Web App,
Emil C. McClellan,507953305,South LA,2023-01-14 22:58:23,Seahawks live rent free in Wards head. Dude deserves an ejection,0,Twitter Web App,
Uriel N Riley,1455595500833415169,"Los Angeles, CA",2023-01-14 22:58:17,@EpicFreedom1 @Seahawks 17-16 at the half. What a great game so far. 💯✨,0,Twitter for Android,
Robert Chavez,1584266917543432194,"Los Angeles, CA",2023-01-14 22:58:11,Jimmie Ward just gave the Seahawks the lead going into halftime. Definitely a bonehead play that could cost the Niners.,0,Twitter for iPhone,
Jeff ®️,192691218,Seattle | Los Angeles,2023-01-14 22:57:56,Hell Yeah! #Seahawks,0,Twitter for iPhone,
drew,41998844,"Los Angeles, CA",2023-01-14 22:57:50,Seahawks couldn't have played a better half than that.,0,Twitter Web App,
Brian H,1167626924400578560,"Los Angeles, CA",2023-01-14 22:56:41,I truly hope the Seahawks win https://t.co/VZb9Tueq2T,0,Twitter for iPhone,
the great,272320483,"Los Angeles, CA",2023-01-14 22:55:53,Y’all really think the Seahawks gone lose to the 9ers Lmao  smoking,0,Twitter for iPhone,
Marlene Martinez,971426459234402304,"Los Angeles, CA",2023-01-14 22:55:50,I let my son have a lil kick back at the house with his homies for this Seahawks vs niners game. They all wearing t… https://t.co/z9S204ig7b,0,Twitter for iPhone,
Dalton,733414129323515908,"Los Angeles, CA",2023-01-14 22:55:29,Seahawks was suppose to win that first half.,0,Twitter for iPhone,
Sports-Hop,3017407404,"Los Angeles, CA",2023-01-14 22:55:23,Robbie gould boots a field goal and the Niners take the lead over the Seahawks 16-14 at the end of the 1st half fro… https://t.co/Dud5VS1awh,0,Twitter for Android,
Chiddy,119168202,LA,2023-01-14 22:54:56,Seahawks showing some fight today!,0,Twitter for iPhone,
(Raquel) KB💜💛,34203989,"Los Angeles, CA",2023-01-14 22:54:54,Not liking these last few drives at all. We’re doing a lot of scrambling 😬49ers gotta come strong next half #FTTB… https://t.co/fe7yENkEh1,0,Twitter for iPhone,
Beastboy🤞🏾🖤,1388238279187648512,"Compton, CA",2023-01-14 22:54:52,@LockdownJalen @Seahawks deadass yelled “damn that nigga got fucked up” so loud 💀,0,Twitter for iPhone,
Steve Kim,52244066,Los Angeles/Montebello,2023-01-14 22:54:48,Mike Jackson with the coverage. Former #canes player who is crafting a nice career #Seahawks #nfl,1,Twitter for Android,
BlizzyMadeDaBeat,2214595459,"Los Angeles, CA",2023-01-14 22:54:42,Seahawks +10 looking good rn 😮‍💨,0,Twitter for iPhone,
Alex Torres,2882843479,Los Angeles,2023-01-14 22:54:19,"Maybe this is enough against the Seahawks and I’m still not sure, but against the real title contenders, it wouldn’t be close.",0,Twitter for iPhone,
Aditya Sood,7395552,"Los Angeles, CA",2023-01-14 22:54:04,Love to see the Seahawks D tip a TD catch against the Niners in the playoffs.,0,Twitter for iPhone,
Sosa,1376492025655218183,"Los Angeles, CA",2023-01-14 22:54:03,HT 49ers 16 Seahawks 14 #NFLTwitter #GamblingTwitter  https://t.co/qI4BG8YntQ,12,Twitter for iPhone,
